476,40,1,47.66 , 173.412849,0
476,40,2,47.660000 , 165.360148,0
476,40,3,47.660000 , 156.278802,0
476,40,4,47.660000 , 147.888289,0
476,40,5,47.660000 , 139.740223,0
476,40,6,47.660000 , 131.986060,0
476,40,7,47.660000 , 124.924676,0
476,40,8,47.660000 , 117.603493,0
476,40,9,47.660000 , 110.581180,0
476,40,10,47.660000 , 106.050080,0
476,40,11,47.660000 , 110.368405,1
476,40,12,47.660000 , 113.524382,1
476,40,13,47.660000 , 114.994655,0
476,40,14,47.660000 , 115.485763,1
476,40,15,47.660000 , 115.391676,1
476,40,16,47.660000 , 114.710529,1
476,40,17,47.660000 , 114.166064,1
476,40,18,47.660000 , 112.635711,1
476,40,19,47.660000 , 111.635471,1
476,40,20,47.660000 , 111.130497,1
476,40,21,47.660000 , 112.097144,0
476,40,22,47.660000 , 112.788414,0
476,40,23,47.660000 , 113.189888,1
476,40,24,47.660000 , 113.285523,1
476,40,25,47.660000 , 113.285523,1
476,40,26,47.660000 , 113.057296,1
476,40,27,47.660000 , 112.484763,1
476,40,28,47.660000 , 112.484763,1
476,40,29,47.660000 , 111.544514,1
476,40,30,47.660000 , 112.211412,1
476,40,31,47.660000 , 112.211412,1
476,40,32,47.660000 , 112.695170,1
476,40,33,47.660000 , 112.695170,1
476,40,34,47.660000 , 112.695170,1
476,40,35,47.660000 , 112.596225,1
476,40,36,47.660000 , 112.596225,1
476,40,37,47.660000 , 111.855633,1
476,40,38,47.660000 , 111.855633,1
476,40,39,47.660000 , 111.855633,1
476,40,40,47.660000 , 112.426668,1
476,40,41,47.660000 , 112.426668,2
476,40,42,47.660000 , 112.426668,2
476,40,43,47.660000 , 112.426668,2
476,40,44,47.660000 , 112.319190,3
476,40,45,47.660000 , 112.319190,2
476,40,46,47.660000 , 112.319190,2
476,40,47,47.660000 , 112.319190,2
476,40,48,47.660000 , 112.308685,2
476,40,49,47.660000 , 112.308685,2
476,40,50,47.660000 , 112.308685,2
476,40,51,47.660000 , 112.308685,2
476,40,52,47.660000 , 112.308685,2
476,40,53,47.660000 , 112.052610,2
476,40,54,47.660000 , 112.052610,2
476,40,55,47.660000 , 112.052610,2
476,40,56,47.660000 , 112.052610,2
476,40,57,47.660000 , 112.052610,3
476,40,58,47.660000 , 112.052610,3
476,40,59,47.660000 , 112.052610,2
476,40,60,47.660000 , 112.211044,3
476,40,61,47.660000 , 112.211044,3
476,40,62,47.660000 , 112.211044,3
476,40,63,47.660000 , 112.211044,3
476,40,64,47.660000 , 112.211044,3
476,40,65,47.660000 , 112.211044,3
476,40,66,47.660000 , 112.211044,3
476,40,67,47.660000 , 112.211044,3
476,40,68,47.660000 , 112.211044,3
476,40,69,47.660000 , 112.113369,3
476,40,70,47.660000 , 112.113369,3
476,40,71,47.660000 , 112.113369,3
476,40,72,47.660000 , 112.113369,3
476,40,73,47.660000 , 112.113369,3
476,40,74,47.660000 , 112.113369,3
476,40,75,47.660000 , 112.113369,4
476,40,76,47.660000 , 112.113369,4
476,40,77,47.660000 , 112.113369,4
476,40,78,47.660000 , 112.113369,4
476,40,79,47.660000 , 112.113369,4
476,40,80,47.660000 , 112.235468,4
476,40,81,47.660000 , 112.235468,4
476,40,82,47.660000 , 112.235468,5
476,40,83,47.660000 , 112.235468,4
476,40,84,47.660000 , 112.235468,4
476,40,85,47.660000 , 112.235468,4
476,40,86,47.660000 , 112.235468,4
476,40,87,47.660000 , 112.235468,4
476,40,88,47.660000 , 112.235468,5
476,40,89,47.660000 , 112.235468,5
476,40,90,47.660000 , 112.235468,5
476,40,91,47.660000 , 112.235468,5
476,40,92,47.660000 , 112.235468,5
476,40,93,47.660000 , 112.235468,5
476,40,94,47.660000 , 112.235468,5
476,40,95,47.660000 , 112.235468,5
476,40,96,47.660000 , 112.150280,5
476,40,97,47.660000 , 112.150280,5
476,40,98,47.660000 , 112.150280,6
476,40,99,47.660000 , 112.150280,5
476,40,100,47.660000 , 112.150280,5
476,40,101,47.660000 , 112.150280,5
476,40,102,47.660000 , 112.150280,5
476,40,103,47.660000 , 112.150280,5
476,40,104,47.660000 , 112.150280,6
476,40,105,47.660000 , 112.150280,6
476,40,106,47.660000 , 112.150280,6
476,40,107,47.660000 , 112.150280,6
476,40,108,47.660000 , 112.150280,6
476,40,109,47.660000 , 112.150280,6
476,40,110,47.660000 , 112.150280,6
476,40,111,47.660000 , 112.150280,6
476,40,112,47.660000 , 112.150280,6
476,40,113,47.660000 , 112.150280,6
476,40,114,47.660000 , 112.150280,6
476,40,115,47.660000 , 112.150280,6
476,40,116,47.660000 , 112.150280,6
476,40,117,47.660000 , 112.150280,6
476,40,118,47.660000 , 112.150280,8
476,40,119,47.660000 , 112.150280,6
476,40,120,47.660000 , 112.159972,7
476,40,121,47.660000 , 112.159972,7
476,40,122,47.660000 , 112.159972,7
476,40,123,47.660000 , 112.159972,7
476,40,124,47.660000 , 112.159972,7
476,40,125,47.660000 , 112.159972,7
476,40,126,47.660000 , 112.159972,8
476,40,127,47.660000 , 112.159972,7
476,40,128,47.660000 , 112.159972,7
476,40,129,47.660000 , 112.159972,7
476,40,130,47.660000 , 112.159972,8
476,40,131,47.660000 , 112.159972,7
476,40,132,47.660000 , 112.159972,7
476,40,133,47.660000 , 112.159972,7
476,40,134,47.660000 , 112.159972,8
476,40,135,47.660000 , 112.159972,8
476,40,136,47.660000 , 112.159972,8
476,40,137,47.660000 , 112.159972,8
476,40,138,47.660000 , 112.159972,8
476,40,139,47.660000 , 112.159972,8
476,40,140,47.660000 , 112.159972,8
476,40,141,47.660000 , 112.159972,8
476,40,142,47.660000 , 112.159972,8
476,40,143,47.660000 , 112.159972,8
476,40,144,47.660000 , 112.159972,9
476,40,145,47.660000 , 112.159972,8
476,40,146,47.660000 , 112.159972,8
476,40,147,47.660000 , 112.159972,8
476,40,148,47.660000 , 112.159972,8
476,40,149,47.660000 , 112.159972,9
476,40,150,47.660000 , 112.159972,9
476,40,151,47.660000 , 112.159972,9
476,40,152,47.660000 , 112.159972,9
476,40,153,47.660000 , 112.159972,9
476,40,154,47.660000 , 112.159972,9
476,40,155,47.660000 , 112.159972,9
476,40,156,47.660000 , 112.159972,9
476,40,157,47.660000 , 112.159972,9
476,40,158,47.660000 , 112.159972,9
476,40,159,47.660000 , 112.163881,11
476,40,160,47.660000 , 112.163881,12
476,40,161,47.660000 , 112.163881,12
476,40,162,47.660000 , 112.163881,12
476,40,163,47.660000 , 112.163881,12
476,40,164,47.660000 , 112.163881,13
476,40,165,47.660000 , 112.163881,12
476,40,166,47.660000 , 112.163881,12
476,40,167,47.660000 , 112.163881,12
476,40,168,47.660000 , 112.163881,13
476,40,169,47.660000 , 112.163881,13
476,40,170,47.660000 , 112.163881,13
476,40,171,47.660000 , 112.163881,14
476,40,172,47.660000 , 112.163881,13
476,40,173,47.660000 , 112.163881,13
476,40,174,47.660000 , 112.163881,14
476,40,175,47.660000 , 112.163881,14
476,40,176,47.660000 , 112.163881,14
476,40,177,47.660000 , 112.163881,14
476,40,178,47.660000 , 112.163881,14
476,40,179,47.660000 , 112.163881,15
476,40,180,47.660000 , 112.163881,14
476,40,181,47.660000 , 112.163881,14
476,40,182,47.660000 , 112.163881,15
476,40,183,47.660000 , 112.163881,15
476,40,184,47.660000 , 112.163881,15
476,40,185,47.660000 , 112.163881,16
476,40,186,47.660000 , 112.163881,17
476,40,187,47.660000 , 112.163881,16
476,40,188,47.660000 , 112.163881,15
476,40,189,47.660000 , 112.163881,16
476,40,190,47.660000 , 112.163881,16
476,40,191,47.660000 , 112.163881,17
476,40,192,47.660000 , 112.163881,16
476,40,193,47.660000 , 112.163881,16
476,40,194,47.660000 , 112.163881,17
476,40,195,47.660000 , 112.163881,17
476,40,196,47.660000 , 112.163881,17
476,40,197,47.660000 , 112.163881,17
476,40,198,47.660000 , 112.163881,18
476,40,199,47.660000 , 112.163881,17
476,40,200,47.660000 , 112.163881,18
476,40,201,47.660000 , 112.163881,18
476,40,202,47.660000 , 112.163881,19
476,40,203,47.660000 , 112.163881,18
