75,1000,70,78.163,15.9292,46.3047,110.021,78.1939
152,2000,70,78.1904,9.58466,59.0211,97.3597,78.1939
220,3000,70,78.0284,8.77769,60.473,95.5838,78.1939
282,4000,70,77.9816,7.17178,63.6381,92.3252,78.1939
358,5000,70,78.2445,7.62567,62.9931,93.4958,78.1939
423,6000,70,78.1687,6.7255,64.7177,91.6197,78.1939
495,7000,70,78.2528,5.13032,67.9921,88.5134,78.1939
557,8000,70,78.1648,6.8624,64.44,91.8896,78.1939
623,9000,70,78.1863,5.68749,66.8113,89.5612,78.1939
658,10000,70,78.242,5.31964,67.6027,88.8813,78.1939
757,11000,70,78.217,5.09503,68.0269,88.407,78.1939
828,12000,70,78.2216,5.16111,67.8994,88.5439,78.1939
887,13000,70,78.1751,4.19256,69.79,86.5602,78.1939
966,14000,70,78.1286,4.21124,69.7061,86.5511,78.1939
1028,15000,70,78.1564,4.52672,69.103,87.2099,78.1939
1140,16000,70,78.234,4.306,69.622,86.846,78.1939
1171,17000,70,78.2013,4.1466,69.9081,86.4945,78.1939
1280,18000,70,78.278,3.32286,71.6323,84.9237,78.1939
1305,19000,70,78.1407,3.58346,70.9738,85.3077,78.1939
1452,20000,70,78.1851,3.46073,71.2636,85.1065,78.1939
1435,21000,70,78.2297,3.55838,71.1129,85.3464,78.1939
1621,22000,70,78.2769,3.4711,71.3347,85.2191,78.1939
1723,23000,70,78.2101,3.52749,71.1552,85.2651,78.1939
1665,24000,70,78.1989,3.3886,71.4216,84.9761,78.1939
1745,25000,70,78.2004,3.57307,71.0543,85.3465,78.1939
1821,26000,70,78.228,2.98142,72.2652,84.1908,78.1939
1933,27000,70,78.2243,3.45567,71.313,85.1356,78.1939
1889,28000,70,78.1839,3.35214,71.4796,84.8882,78.1939
2006,29000,70,78.2283,3.56516,71.098,85.3586,78.1939
2026,30000,70,78.1772,3.17317,71.8309,84.5235,78.1939
2080,31000,70,78.1655,3.04574,72.074,84.257,78.1939
2171,32000,70,78.1875,2.99186,72.2037,84.1712,78.1939
2220,33000,70,78.189,2.56583,73.0573,83.3207,78.1939
2367,34000,70,78.1731,2.86559,72.4419,83.9043,78.1939
2358,35000,70,78.2044,2.95309,72.2982,84.1106,78.1939
2470,36000,70,78.2081,2.77841,72.6512,83.7649,78.1939
2481,37000,70,78.197,3.05176,72.0934,84.3005,78.1939
2601,38000,70,78.2084,2.87974,72.4489,83.9679,78.1939
2620,39000,70,78.1596,2.80896,72.5417,83.7776,78.1939
2731,40000,70,78.1833,2.57787,73.0275,83.339,78.1939
2746,41000,70,78.1993,2.25056,73.6981,82.7004,78.1939
2870,42000,70,78.2018,2.82857,72.5447,83.8589,78.1939
2856,43000,70,78.1895,2.56366,73.0622,83.3169,78.1939
2999,44000,70,78.1829,2.41042,73.3621,83.0038,78.1939
3059,45000,70,78.2083,2.39886,73.4106,83.006,78.1939
3095,46000,70,78.2021,2.1185,73.9651,82.4391,78.1939
3201,47000,70,78.1866,2.43255,73.3215,83.0517,78.1939
3211,48000,70,78.1834,2.34164,73.5001,82.8667,78.1939
3383,49000,70,78.1439,2.45791,73.228,83.0597,78.1939
3393,50000,70,78.1608,2.62684,72.9071,83.4145,78.1939
3412,51000,70,78.1811,2.40638,73.3683,82.9938,78.1939
3513,52000,70,78.1679,2.21139,73.7451,82.5907,78.1939
3595,53000,70,78.1892,2.36436,73.4605,82.9179,78.1939
3638,54000,70,78.2364,2.6179,73.0006,83.4722,78.1939
3724,55000,70,78.2188,2.42951,73.3598,83.0778,78.1939
3790,56000,70,78.2029,2.36633,73.4702,82.9355,78.1939
3870,57000,70,78.1813,2.04553,74.0902,82.2723,78.1939
3897,58000,70,78.1889,2.23602,73.7168,82.6609,78.1939
3989,59000,70,78.1967,2.10051,73.9957,82.3978,78.1939
4022,60000,70,78.2025,2.26136,73.6798,82.7252,78.1939
4137,61000,70,78.1769,2.26804,73.6408,82.713,78.1939
4151,62000,70,78.181,2.32576,73.5295,82.8325,78.1939
4247,63000,70,78.1446,2.24146,73.6617,82.6275,78.1939
4340,64000,70,78.212,2.19092,73.8302,82.5939,78.1939
4435,65000,70,78.1729,1.84085,74.4912,81.8546,78.1939
4446,66000,70,78.2008,1.89898,74.4029,81.9988,78.1939
4484,67000,70,78.1873,2.11895,73.9494,82.4252,78.1939
4567,68000,70,78.2327,2.0134,74.2059,82.2595,78.1939
4610,69000,70,78.1971,1.75636,74.6844,81.7099,78.1939
4713,70000,70,78.1941,1.84357,74.5069,81.8812,78.1939
4796,71000,70,78.1953,2.0318,74.1317,82.2588,78.1939
4857,72000,70,78.1744,2.02385,74.1267,82.2221,78.1939
4894,73000,70,78.1729,1.94989,74.2731,82.0727,78.1939
5002,74000,70,78.1884,2.05252,74.0833,82.2934,78.1939
5052,75000,70,78.1828,1.9699,74.243,82.1226,78.1939
5130,76000,70,78.1751,1.71905,74.737,81.6132,78.1939
5241,77000,70,78.2025,2.23565,73.7312,82.6738,78.1939
5254,78000,70,78.1698,1.97753,74.2148,82.1249,78.1939
5293,79000,70,78.195,1.88907,74.4169,81.9732,78.1939
5386,80000,70,78.182,1.76355,74.6549,81.7091,78.1939
5453,81000,70,78.2202,1.8358,74.5486,81.8918,78.1939
5509,82000,70,78.2093,1.8927,74.4239,81.9947,78.1939
5588,83000,70,78.2437,2.09587,74.0519,82.4354,78.1939
5641,84000,70,78.1826,1.80534,74.5719,81.7933,78.1939
5679,85000,70,78.1917,1.73965,74.7124,81.671,78.1939
5776,86000,70,78.1567,1.87114,74.4144,81.899,78.1939
5847,87000,70,78.1841,1.89274,74.3986,81.9696,78.1939
5970,88000,70,78.2335,2.03691,74.1597,82.3073,78.1939
5981,89000,70,78.2078,1.69471,74.8184,81.5972,78.1939
6018,90000,70,78.2006,1.82521,74.5502,81.851,78.1939
6119,91000,70,78.1832,1.69686,74.7895,81.577,78.1939
6166,92000,70,78.2017,1.62285,74.956,81.4474,78.1939
6236,93000,70,78.1971,1.55963,75.0779,81.3164,78.1939
6318,94000,70,78.193,1.77818,74.6366,81.7493,78.1939
6345,95000,70,78.2113,1.74134,74.7287,81.694,78.1939
6440,96000,70,78.1863,1.58553,75.0152,81.3573,78.1939
6503,97000,70,78.2074,1.7189,74.7696,81.6452,78.1939
6621,98000,70,78.2004,1.5146,75.1712,81.2296,78.1939
6599,99000,70,78.1917,1.69317,74.8054,81.5781,78.1939
6717,100000,70,78.1924,1.40195,75.3885,80.9963,78.1939
71,1000,100,164.773,17.5618,129.649,199.896,164.564
152,2000,100,164.468,10.5088,143.45,185.486,164.564
213,3000,100,164.542,9.1654,146.211,182.873,164.564
282,4000,100,164.726,9.03253,146.661,182.791,164.564
353,5000,100,164.581,6.8728,150.835,178.326,164.564
422,6000,100,164.704,7.60678,149.49,179.917,164.564
484,7000,100,164.564,6.06694,152.431,176.698,164.564
555,8000,100,164.588,5.09587,154.396,174.78,164.564
617,9000,100,164.651,4.3286,155.994,173.309,164.564
692,10000,100,164.491,5.24797,153.995,174.987,164.564
754,11000,100,164.539,5.49436,153.55,175.528,164.564
823,12000,100,164.532,4.67299,155.186,173.877,164.564
886,13000,100,164.527,4.35717,155.813,173.241,164.564
957,14000,100,164.606,4.10774,156.391,172.822,164.564
1020,15000,100,164.594,4.04574,156.503,172.686,164.564
1127,16000,100,164.569,3.58996,157.389,171.749,164.564
1162,17000,100,164.579,3.32692,157.925,171.233,164.564
1228,18000,100,164.549,3.42556,157.698,171.4,164.564
1290,19000,100,164.564,3.38746,157.789,171.338,164.564
1413,20000,100,164.583,3.82867,156.925,172.24,164.564
1429,21000,100,164.552,3.34729,157.857,171.246,164.564
1490,22000,100,164.583,3.07518,158.433,170.733,164.564
1591,23000,100,164.587,3.36918,157.848,171.325,164.564
1641,24000,100,164.615,3.07557,158.464,170.767,164.564
1678,25000,100,164.556,3.08131,158.393,170.718,164.564
1822,26000,100,164.582,3.38833,157.805,171.359,164.564
1835,27000,100,164.524,2.73909,159.046,170.002,164.564
1897,28000,100,164.582,2.66123,159.259,169.904,164.564
2012,29000,100,164.58,2.85018,158.879,170.28,164.564
2030,30000,100,164.544,2.54157,159.461,169.627,164.564
2093,31000,100,164.641,3.05449,158.532,170.75,164.564
2203,32000,100,164.549,2.78966,158.97,170.129,164.564
2227,33000,100,164.552,2.93976,158.673,170.432,164.564
2347,34000,100,164.554,3.21184,158.13,170.978,164.564
2400,35000,100,164.542,2.69041,159.162,169.923,164.564
2477,36000,100,164.577,2.85332,158.871,170.284,164.564
2503,37000,100,164.533,2.5367,159.46,169.607,164.564
2617,38000,100,164.528,2.46623,159.596,169.461,164.564
2595,39000,100,164.576,2.5894,159.397,169.755,164.564
2740,40000,100,164.516,2.88719,158.742,170.291,164.564
2768,41000,100,164.547,2.53696,159.473,169.621,164.564
2877,42000,100,164.603,2.84405,158.915,170.291,164.564
2893,43000,100,164.517,2.10624,160.305,168.73,164.564
3011,44000,100,164.566,2.46318,159.64,169.493,164.564
3026,45000,100,164.543,2.41821,159.707,169.38,164.564
3137,46000,100,164.557,2.43058,159.696,169.418,164.564
3209,47000,100,164.564,2.69733,159.17,169.959,164.564
3242,48000,100,164.576,2.57827,159.419,169.732,164.564
3319,49000,100,164.593,2.40705,159.779,169.407,164.564
3406,50000,100,164.617,2.29412,160.029,169.205,164.564
3440,51000,100,164.57,2.24821,160.074,169.067,164.564
3540,52000,100,164.537,2.37631,159.785,169.29,164.564
3614,53000,100,164.555,2.04011,160.475,168.636,164.564
3668,54000,100,164.537,2.23002,160.077,168.997,164.564
3745,55000,100,164.558,2.4109,159.736,169.38,164.564
3809,56000,100,164.545,2.16006,160.225,168.865,164.564
3822,57000,100,164.569,2.1494,160.27,168.868,164.564
3913,58000,100,164.573,2.00942,160.554,168.592,164.564
4014,59000,100,164.55,2.11585,160.318,168.781,164.564
4075,60000,100,164.557,1.75331,161.051,168.064,164.564
4147,61000,100,164.608,2.36546,159.877,169.339,164.564
