0.4766 , 100
0.9532 , 100
1.4298 , 100
1.9064 , 100
2.383 , 100
2.8596 , 100
3.3362 , 100
3.8128 , 100
4.2894 , 100
4.766 , 100
5.2426 , 100
5.7192 , 100
6.1958 , 100
6.6724 , 100
7.149 , 100
7.6256 , 100
8.1022 , 100
8.5788 , 100
9.0554 , 100
9.532 , 100
10.0086 , 100
10.4852 , 100
10.9618 , 100
11.4384 , 100
11.915 , 100
12.3916 , 100
12.8682 , 100
13.3448 , 100
13.8214 , 100
14.298 , 100
14.7746 , 100
15.2512 , 100
15.7278 , 100
16.2044 , 100
16.681 , 100
17.1576 , 100
17.6342 , 100
18.1108 , 100
18.5874 , 100
19.064 , 100
19.5406 , 100
20.0172 , 100
20.4938 , 100.002
20.9704 , 100.005
21.447 , 100.007
21.9236 , 100.009
22.4002 , 100.011
22.8768 , 100.013
23.3534 , 100.016
23.83 , 100.018
24.3066 , 100.061
24.7832 , 100.126
25.2598 , 100.192
25.7364 , 100.257
26.213 , 100.323
26.6896 , 100.388
27.1662 , 100.454
27.6428 , 100.519
28.1194 , 100.606
28.596 , 100.755
29.0726 , 100.905
29.5492 , 101.054
30.0258 , 101.204
30.5024 , 101.353
30.979 , 101.503
31.4556 , 101.652
31.9322 , 101.802
32.4088 , 102.033
32.8854 , 102.277
33.362 , 102.522
33.8386 , 102.766
34.3152 , 103.011
34.7918 , 103.255
35.2684 , 103.5
35.745 , 103.744
36.2216 , 104.032
36.6982 , 104.371
37.1748 , 104.71
37.6514 , 105.048
38.128 , 105.387
38.6046 , 105.725
39.0812 , 106.064
39.5578 , 106.402
40.0344 , 106.747
40.511 , 107.171
40.9876 , 107.595
41.4642 , 108.02
41.9408 , 108.444
42.4174 , 108.868
42.894 , 109.292
43.3706 , 109.716
43.8472 , 110.141
44.3238 , 110.616
44.8004 , 111.114
45.277 , 111.613
45.7536 , 112.112
46.2302 , 112.611
46.7068 , 113.11
47.1834 , 113.609
47.66 , 114.107
48.1366 , 114.625
48.6132 , 115.187
49.0898 , 115.749
49.5664 , 116.312
50.043 , 116.874
50.5196 , 117.436
50.9962 , 117.999
51.4728 , 118.561
51.9494 , 119.123
52.426 , 119.734
52.9026 , 120.349
53.3792 , 120.965
53.8558 , 121.581
54.3324 , 122.197
54.809 , 122.813
55.2856 , 123.429
55.7622 , 124.045
56.2388 , 124.683
56.7154 , 125.344
57.192 , 126.005
57.6686 , 126.666
58.1452 , 127.327
58.6218 , 127.988
59.0984 , 128.649
59.575 , 129.31
60.0516 , 129.975
60.5282 , 130.674
61.0048 , 131.373
61.4814 , 132.072
61.958 , 132.771
62.4346 , 133.47
62.9112 , 134.169
63.3878 , 134.868
63.8644 , 135.567
64.341 , 136.289
64.8176 , 137.02
65.2942 , 137.752
65.7708 , 138.483
66.2474 , 139.214
66.724 , 139.945
67.2006 , 140.677
67.6772 , 141.408
68.1538 , 142.148
68.6304 , 142.907
69.107 , 143.665
69.5836 , 144.424
70.0602 , 145.183
70.5368 , 145.941
71.0134 , 146.7
71.49 , 147.459
71.9666 , 148.217
72.4432 , 148.998
72.9198 , 149.78
73.3964 , 150.562
73.873 , 151.344
74.3496 , 152.126
74.8262 , 152.908
75.3028 , 153.69
75.7794 , 154.472
76.256 , 155.265
76.7326 , 156.067
77.2092 , 156.869
77.6858 , 157.671
78.1624 , 158.473
78.639 , 159.276
79.1156 , 160.078
79.5922 , 160.88
80.0688 , 161.684
80.5454 , 162.504
81.022 , 163.323
81.4986 , 164.142
81.9752 , 164.961
82.4518 , 165.781
82.9284 , 166.6
83.405 , 167.419
83.8816 , 168.238
84.3582 , 169.069
84.8348 , 169.903
85.3114 , 170.737
85.788 , 171.571
86.2646 , 172.405
86.7412 , 173.239
87.2178 , 174.073
87.6944 , 174.907
88.171 , 175.745
88.6476 , 176.592
89.1242 , 177.438
89.6008 , 178.285
90.0774 , 179.132
90.554 , 179.978
91.0306 , 180.825
91.5072 , 181.671
91.9838 , 182.518
92.4604 , 183.375
92.937 , 184.233
93.4136 , 185.09
93.8902 , 185.948
94.3668 , 186.805
94.8434 , 187.663
95.32 , 188.52
95.7966 , 189.378
96.2732 , 190.241
96.7498 , 191.107
97.2264 , 191.974
97.703 , 192.841
98.1796 , 193.708
98.6562 , 194.575
99.1328 , 195.442
99.6094 , 196.308
100.086 , 197.177
100.563 , 198.052
101.039 , 198.927
101.516 , 199.801
101.992 , 200.676
102.469 , 201.551
102.946 , 202.426
103.422 , 203.301
103.899 , 204.176
104.375 , 205.056
104.852 , 205.938
105.329 , 206.82
105.805 , 207.701
106.282 , 208.583
106.758 , 209.465
107.235 , 210.347
107.712 , 211.229
108.188 , 212.113
108.665 , 213
109.141 , 213.888
109.618 , 214.776
110.095 , 215.664
110.571 , 216.551
111.048 , 217.439
111.524 , 218.327
112.001 , 219.215
112.478 , 220.107
112.954 , 221
113.431 , 221.893
113.907 , 222.786
114.384 , 223.679
114.861 , 224.571
115.337 , 225.464
115.814 , 226.357
116.29 , 227.253
116.767 , 228.15
117.244 , 229.047
117.72 , 229.944
118.197 , 230.842
118.673 , 231.739
119.15 , 232.636
119.627 , 233.533
120.103 , 234.431
120.58 , 235.332
121.056 , 236.233
121.533 , 237.134
122.01 , 238.035
122.486 , 238.936
122.963 , 239.837
123.439 , 240.738
123.916 , 241.639
124.393 , 242.543
124.869 , 243.447
125.346 , 244.351
125.822 , 245.255
126.299 , 246.16
126.776 , 247.064
127.252 , 247.968
127.729 , 248.872
128.205 , 249.778
128.682 , 250.685
129.159 , 251.592
129.635 , 252.499
130.112 , 253.406
130.588 , 254.313
131.065 , 255.22
131.542 , 256.127
132.018 , 257.034
132.495 , 257.944
132.971 , 258.853
133.448 , 259.762
133.925 , 260.672
134.401 , 261.581
134.878 , 262.491
135.354 , 263.4
135.831 , 264.309
136.308 , 265.22
136.784 , 266.132
137.261 , 267.043
137.737 , 267.955
138.214 , 268.866
138.691 , 269.778
139.167 , 270.689
139.644 , 271.6
140.12 , 272.512
140.597 , 273.426
141.074 , 274.339
141.55 , 275.252
142.027 , 276.165
142.503 , 277.079
