476.6,25,100,47.66 , 112.148311,11
524.260000,25,110,47.660000 , 112.148311,12
571.920000,25,120,47.660000 , 112.148311,14
619.580000,25,130,47.660000 , 112.148311,18
667.240000,25,140,47.660000 , 112.148311,21
714.900000,25,150,47.660000 , 112.148311,23
762.560000,25,160,47.660000 , 112.148311,27
810.220000,25,170,47.660000 , 112.148311,28
857.880000,25,180,47.660000 , 112.148311,31
905.540000,25,190,47.660000 , 112.148311,35
953.200000,25,200,47.660000 , 112.148311,38
1000.860000,25,210,47.660000 , 112.148311,43
1048.520000,25,220,47.660000 , 112.148311,47
1096.180000,25,230,47.660000 , 112.148311,51
1143.840000,25,240,47.660000 , 112.148311,55
1191.500000,25,250,47.660000 , 112.148311,60
1239.160000,25,260,47.660000 , 112.148311,65
1286.820000,25,270,47.660000 , 112.148311,70
1334.480000,25,280,47.660000 , 112.148311,75
1382.140000,25,290,47.660000 , 112.148311,81
1429.800000,25,300,47.660000 , 112.148311,86
1477.460000,25,310,47.660000 , 112.148311,93
1525.120000,25,320,47.660000 , 112.148311,105
1572.780000,25,330,47.660000 , 112.148311,107
1620.440000,25,340,47.660000 , 112.148311,112
1668.100000,25,350,47.660000 , 112.148311,120
1715.760000,25,360,47.660000 , 112.148311,124
1763.420000,25,370,47.660000 , 112.148311,134
1811.080000,25,380,47.660000 , 112.148311,139
1858.740000,25,390,47.660000 , 112.148311,146
1906.400000,25,400,47.660000 , 112.148311,157
1954.060000,25,410,47.660000 , 112.148311,162
2001.720000,25,420,47.660000 , 112.148311,170
2049.380000,25,430,47.660000 , 112.148311,178
2097.040000,25,440,47.660000 , 112.148311,193
2144.700000,25,450,47.660000 , 112.148311,195
2192.360000,25,460,47.660000 , 112.148311,204
2240.020000,25,470,47.660000 , 112.148311,221
2287.680000,25,480,47.660000 , 112.148311,232
2335.340000,25,490,47.660000 , 112.148311,240
2383.000000,25,500,47.660000 , 112.148311,241
